time,V_C,I_L,V_IN
0.002035,-76.38526054785117,16.76867198143104,-52.06217997104162
0.0020355,-48.25917608134992,13.380627708069932,-50.871737274220905
0.002036,-27.508299077916647,8.966336924761151,-50.47093036726768
0.0020365,-14.643723673499382,5.283062943132074,-54.02916292204498
0.0020369999999999997,-5.747554529496218,4.447960392729468,-57.98254400855751
0.0020375,1.8197998382372873,3.718995089666602,-59.200280878546046
0.002038,8.00455411333481,2.9553303766914363,-58.03740955636979
0.0020385,12.744956351753505,2.162291828735122,-52.081121197877636
0.002039,16.067441573965027,1.4369021004499982,-43.956684933727594
0.0020395,18.11911372500526,0.7897295493835812,-37.55763984826548
0.0020399999999999997,19.015913372364963,0.19358338512665152,-32.14694094359607
0.0020404999999999998,18.89752875298683,-0.3100733284184878,-28.25106471369834
0.002041,17.898614016585665,-0.7628723695601335,-28.53229091425472
0.0020415,16.078619617467687,-1.2010284149166472,-31.644244788459087
0.002042,13.453816675665815,-1.6300255838327558,-36.86510221789116
0.0020425,10.036801380497035,-2.0609595497641795,-45.60940124377922
0.002043,5.785869188912835,-2.5497819227194274,-53.94180647811295
0.0020434999999999997,0.5924656817319294,-3.044243020834073,-62.214502092604604
0.002044,-5.50742338216825,-3.566361835275039,-72.36048199174705
0.0020445,-12.62382157677416,-4.108461921325225,-80.33010575521628
0.002045,-20.736135973907473,-4.667599916465099,-84.97537012565444
0.0020455,-30.034975401193922,-5.578168866302949,-87.881046105933
0.002046,-42.44483659485033,-7.854678125193638,-90.16172090619801
0.0020464999999999997,-58.33377408789538,-9.062968865992197,-90.23403694229815
0.0020469999999999998,-75.05224997427112,-8.72359312219005,-87.9679933020063
0.0020475,-89.76642152562076,-7.029855449510464,-85.02902878194644
0.002048,-101.02015901876484,-5.2752449667758405,-83.45254290893533
0.0020485,-110.1100935791386,-4.642749077235726,-80.86078108545203
0.002049,-118.23760648693629,-4.118285027653098,-75.92909842195479
0.0020495,-125.30164201774298,-3.4971116865034317,-70.80295332429161
0.0020499999999999997,-131.14718534234856,-2.8070734679765206,-62.27988402545235
0.0020505,-135.6595080858201,-2.0516864948629356,-54.6437717319081
0.002051,-138.66589397490452,-1.1826888702408693,-48.338944826214544
0.0020515,-139.98831200181837,-0.2259919479392365,-43.908654956991235
0.002052,-139.50428407075302,0.7449346744436485,-40.670456994995945
0.0020525,-137.22372115663086,1.707437394924901,-41.43756110075671
0.0020529999999999997,-133.2113937437622,2.6234121387989675,-44.451830427078924
0.0020534999999999998,-127.6038182572941,3.4194569233446983,-49.26007618546503
0.002054,-120.65422862868601,4.074891048564322,-52.872871691308916
0.0020545,-112.58663731466652,4.607270287845952,-53.247669943233646
0.002055,-103.55419536668582,5.244615584822433,-52.736686259565914
0.0020555,-92.42843836279619,6.827483360106529,-55.49176894233392
0.002056,-78.96534123986336,7.510170781868661,-54.38814882571042
0.0020564999999999997,-65.25726236388873,7.143798014755399,-51.94946151641886
0.002057,-52.86123701012866,6.144164900883496,-50.94707511590136
0.0020575,-42.538137512398684,5.120146343588879,-49.785598428068795
0.002058,-33.4844589412893,4.712830462355822,-48.44167262433756
0.0020585,-25.095043103234325,4.340514670551148,-48.21142895695796
0.002059,-17.43951942418378,3.9181172750249194,-48.00909912921924
0.0020594999999999997,-10.613625762192497,3.4378507407202137,-48.952405061539636
0.0020599999999999998,-4.707205813490276,2.925332019878737,-51.00847902686421
0.0020605,0.1992184483786481,2.378747850233956,-54.889790375064955
0.002061,4.030276147179486,1.7535605044438936,-61.15456007983967
0.0020615,6.637327831162305,1.0496600886980971,-66.32456023864293
0.002062,7.883315093171753,0.2928309212609319,-68.87630307340429
0.0020625,7.707899805454742,-0.48115026803181893,-68.92540897796101
0.0020629999999999997,6.12407639018286,-1.2231704835782065,-66.49201032914371
0.0020635,3.2265600646245796,-1.8990239071341017,-63.26115101894854
0.002064,-0.8469131776835273,-2.4829380992661543,-60.63723847470183
0.0020645,-5.918818876006675,-2.9686010480054152,-57.32317441027813
0.002065,-11.792441265084783,-3.363415192466713,-57.030276138314164
0.0020655,-18.343371656998187,-3.698017904515644,-59.52168322103895
0.0020659999999999997,-25.474978374576978,-3.9939454767668314,-63.20909864106093
0.0020664999999999998,-33.09490782899948,-4.228770267292171,-63.80428736453629
0.002067,-41.073488838885076,-4.375615198980987,-61.24769958499374
0.0020675,-49.203588352357045,-4.397783133573092,-56.68487808221916
0.002068,-57.25009184928181,-4.268215821184035,-50.4837443026113
0.0020685,-64.94832486226571,-3.999945757542408,-45.97507973222311
0.002069,-72.03549652859145,-3.6382972113619427,-41.63951909482135
0.0020694999999999997,-78.3624602332388,-3.186259995919223,-37.32303366339742
0.00207,-83.76208820095518,-2.63061278825781,-31.79357633195869
0.0020705,-88.06073636045006,-1.9862906765552308,-26.89143329255105
0.002071,-91.10661654482813,-1.2947880670074314,-23.092147333102577
0.0020715,-92.82235751770679,-0.5550641576028084,-18.31107181521017
0.002072,-93.11697794737874,0.24295759904482406,-12.386098111261969
0.0020724999999999997,-91.92887595863911,1.043695046411197,-8.195719462442838
0.0020729999999999998,-89.27533773168376,1.8317604125628284,-5.568414078127743
0.0020735,-85.1740264121821,2.5847514931856015,-6.820795369183875
0.002074,-79.74106469173535,3.249918728582375,-13.421652074128252
0.0020745,-73.21447169962853,3.7710101389237574,-19.53302053576008
0.002075,-65.84150697238026,4.167339466249387,-23.198686052310535
0.0020755,-57.83752636087175,4.464595451866376,-26.43282730391569
0.0020759999999999997,-49.40223961878008,4.628388798432284,-33.14830081096706
0.0020765,-40.80995671921361,4.621745031991417,-41.62819524770625
0.002077,-32.409491723191806,4.412465721271774,-52.71733150741812
0.0020775,-24.56539110554071,4.020621433936899,-60.846952543769284
0.002078,-17.590339538579414,3.517705850464106,-68.41245133790598
0.0020785,-11.6543602337177,2.87770292474408,-72.01623057533658
0.002079,-6.983095889157427,2.1604846996860365,-72.65433143930142
0.0020794999999999998,-3.666452305552908,1.4203692951114673,-74.81401571881275
0.00208,-1.7413888865854883,0.6475683747735648,-78.87271309109488
0.0020805,-1.2767856088401315,-0.1452453311235501,-82.24544550002366
0.002081,-2.287166234963767,-0.9452373938683153,-86.22829330781454
0.0020815,-4.78766950296437,-1.7566932436605125,-89.67149021778503
0.002082,-8.77510346600452,-2.53471266685913,-94.06111688497546
0.0020824999999999997,-14.160466773534655,-3.2929317975370775,-102.44445600610248
0.0020829999999999998,-20.97963127940808,-4.069862113434565,-114.47711810829313
0.0020835,-29.279941619240848,-4.929282383495785,-125.1746503285759
0.002084,-41.726739414459104,-9.270170751891062,-135.06735912765583
0.0020845,-63.45660381362777,-13.744505584891826,-143.92178763998348
0.002085,-91.29206684267089,-15.856479904354218,-149.0066520914665
0.0020855,-120.65536237628159,-15.431994478996684,-149.99102899191706
0.0020859999999999997,-147.1424129888278,-12.912280621742074,-150.2165625113518
0.0020865,-167.63878792826023,-9.11044668975407,-150.1952911496625
0.002087,-181.00384267990688,-5.535416432514209,-149.2569983054765
0.0020875,-190.1303518652634,-4.570155723330811,-150.09576291913686
0.002088,-198.02337825007845,-3.9518812155108467,-149.95239201324162
0.0020885,-204.7508735269609,-3.304576068849482,-147.43639723421074
0.0020889999999999997,-210.21350364344346,-2.5902776936568186,-143.8620995045539
0.0020894999999999998,-214.3084968809481,-1.8219212454057443,-144.09008290355266
0.00209,-216.9677418218463,-1.0532879196300846,-146.52967363824766
0.0020905,-218.23323599727885,-0.3158070153474908,-149.9958333709123
0.002091,-218.17697591509125,0.37086632201207337,-152.16890345932828
0.0020915,-216.88326928885886,1.0130363887008684,-151.40652671265488
0.002092,-214.41914306379053,1.6422653005665788,-146.90569202399186
0.0020924999999999997,-210.79837380842983,2.2640150828988426,-142.80757993263865
0.002093,-206.0557446123835,2.862419539561514,-139.18995325594034
0.0020935,-200.22754606135456,3.42805921398279,-133.07158808356226
0.002094,-193.35946310146434,3.980444585025739,-125.25360544920969
0.0020945,-185.4699114154004,4.541544669068084,-114.96060074824098
0.002095,-176.46730418592233,5.394371424799604,-104.89678786057895
0.0020954999999999997,-163.51432356561068,8.682256020844054,-98.63747615283502
0.0020959999999999998,-144.94620825233346,11.013725662437485,-96.88071282595659
0.0020965,-123.9550654344051,11.319016232034922,-98.36290061975856
0.002097,-104.17640026032225,9.809618993482665,-97.8964988303928
0.0020975,-88.09826147274059,7.536827683271435,-93.22196193717502
0.002098,-76.17944527165507,5.479929562257688,-83.86650074028523
0.0020985,-66.7451825795246,4.830348144986376,-72.10372057660311
0.0020989999999999997,-58.06615885893921,4.541812042620436,-59.10178974990838
0.0020995,-49.854140931840405,4.3270545748263745,-48.83750219964249
0.0021,-41.99718237812316,4.147416871778314,-41.961304937425496
0.0021005,-34.49771733618864,3.968780201031818,-34.42424947139311
0.002101,-27.289047776749786,3.812106655809546,-26.419103438147307
0.0021015,-20.36289138326811,3.6666075455536413,-18.7560926178339
0.0021019999999999997,-13.694170793727414,3.5421778159822668,-11.039470450646212
0.0021024999999999998,-7.237647693280109,3.4253030424470476,-2.7973142583178747
0.002103,-0.9934502657893098,3.332464284165784,7.805329194332941
0.0021035,5.137551657522954,3.287972746425479,20.48230855951417
0.002104,11.240625361990752,3.3251297145863377,33.49999507473026
0.0021045,17.48858174252729,3.419986917112719,46.814447065182
0.002105,23.92997145442684,3.554225080482234,59.260640749907424
0.0021054999999999997,30.73398488025166,3.8008750595147642,69.37346915515603
0.002106,38.012778304810574,4.05699813652998,78.2992008195208
0.0021065,45.73281404399445,4.288119013146887,83.640671609745
0.002107,53.86430074781845,4.492675860207465,88.64141871261923
0.0021075,62.349597048950585,4.650195410780131,90.69927273919397
0.002108,71.07785525077641,4.760094645560389,91.54185214843798
0.0021084999999999997,79.92661866667791,4.7818024103279795,90.48693849665065
0.0021089999999999998,88.71331097199979,4.691516911058695,89.8085373738131
0.0021095,97.23779403785413,4.491819285577921,88.1083731550265
0.00211,105.30178350862322,4.199330895483141,83.11081094051309
0.0021105,112.7241904832156,3.8016972607282544,78.14239102208118
0.002111,119.30315453132428,3.289773124903819,72.94773852986505
0.0021115,124.85136612301818,2.681934370785256,69.62358834762568
0.0021119999999999997,129.21419408966938,2.020302811365107,67.04949607039046
0.0021125,132.30743089053243,1.314773235332782,64.78690611734771
0.002113,134.04951946876716,0.563970777781833,60.41167150746979
0.0021135,134.39298681540544,-0.19386393190493217,54.39814821765188
0.002114,133.33338826898958,-0.9585405155837524,48.15989193335981
0.0021145,130.82168715559592,-1.7516310914783604,44.97089430442634
0.0021149999999999997,126.84375197988989,-2.539737457962301,45.43789221874598
0.0021154999999999998,121.45650052096549,-3.2735127510210407,45.35181847809736
0.002116,114.80131010550701,-3.9105934469111587,45.69937192866509
0.0021165,107.04339185620101,-4.440708705702221,41.19038277457568
0.002117,98.29107154310688,-5.013852581202567,33.04953326697988
0.0021175,87.22959891056664,-7.283898379009001,22.582773108165632
0.002118,71.00843820208515,-9.995467548622786,9.35164181917805
0.0021184999999999997,50.57450300381246,-11.761634289402243,-5.794021989176972
0.002119,27.746935690125582,-12.581454235796935,-18.848803098049085
0.0021195,4.371571005766077,-12.376027421636431,-30.020026655397842
0.00212,-17.734351313633937,-11.239121237637727,-38.43490958505683
0.0021205,-36.99080187143272,-9.38482684025428,-43.72610704842182
0.002121,-52.33088117241931,-7.053924390562619,-46.81189232654012
0.0021214999999999997,-63.474647267266754,-5.2229484911740425,-47.77525987631257
0.0021219999999999998,-72.56269600978332,-4.658987738530216,-48.806149364215614
0.0021225,-80.7708283512317,-4.201064372521237,-51.35099630556645
0.002123,-88.10766652705715,-3.71892001092154,-51.99903379528525
0.0021235,-94.52792466251793,-3.2100749788061154,-53.47328693243011
0.002124,-99.97677528590457,-2.6688637539423303,-56.77544243363152
0.0021245,-104.43143263300819,-2.14140705460257,-60.63849713259423
0.0021249999999999997,-107.93897075482387,-1.650733852932684,-65.83658410222172
0.0021255,-110.54933993883286,-1.1850758120342666,-71.09452336980317
0.002126,-112.31335956070052,-0.7394967754448831,-74.5615992235007
0.0021265,-113.28271808428923,-0.3158927671363525,-76.74859636075075
0.002127,-113.50997306165497,0.07700800848481615,-80.16591395172773
0.0021275,-113.04899355146755,0.4235743235653239,-83.56348309239392
0.002128,-112.04371699517331,0.701093514105512,-83.81701602260893
0.0021284999999999997,-110.56893142038653,0.9378956985698859,-80.93538206420828
0.002129,-108.60115761398136,1.1761551153807965,-72.88571145843255
0.0021295,-106.10423426598894,1.4471427936182615,-61.50862447771665
0.00213,-103.0293179695926,1.7712265530207711,-49.196622905301524
0.0021305,-99.31488322112907,2.1578710039850737,-40.22405207359684
0.002131,-94.88672242008839,2.605637547566174,-31.435277240354974
0.0021314999999999997,-89.6579458691188,3.102184375476891,-23.731662340561172
0.0021319999999999998,-83.52898177400805,3.6242664700896285,-18.047722747959195
0.0021325,-76.38921434450279,4.139114130267749,-12.483678537243053
0.002133,-68.23384940658245,4.675750320145121,-5.333445425795641
0.0021335,-58.89781392401035,5.62819367006061,1.878566577895961
0.002134,-46.08488832839237,8.201654297536848,6.912962478266001
0.0021345,-29.212389933421694,9.77590583699228,11.962209101529337
0.0021349999999999997,-10.707243678927233,9.971462050291958,15.417116845175672
0.0021355,7.016587594001271,9.025012651896171,18.27828833992925
0.002136,22.166685672310155,7.231251024589235,20.0116525295837
0.0021365,33.767764193368734,5.395553277785068,21.20759134056148
0.002137,43.04394890666437,4.749146992645398,23.039172114699497
0.0021375,51.44593925398796,4.319597706620083,23.77317250930306
0.0021379999999999997,59.01626886430839,3.8520236366891973,26.796061244379274
0.0021384999999999998,65.70086093138605,3.3620902957857766,26.154739371991912
0.002139,71.43592339413667,2.8200019209403218,23.531534900094332
0.0021395,76.11892605230513,2.227269266613532,21.928711453813918
0.00214,79.66969896356811,1.603613474095123,21.76698484579173
0.0021405,82.04527385201405,0.965606115762446,21.56623475335785
0.002141,83.24143354157023,0.3286019200702303,21.33222486663522
0.0021414999999999997,83.285424280053,-0.2850535663255839,21.71251657692663
0.002142,82.17958033787413,-0.8873311855975698,22.398448282886193
0.0021425,79.96954493861088,-1.4702148036042177,26.072928154812057
0.002143,76.75874866587813,-1.9926105381757795,31.9833813697592
0.0021435,72.70840946332785,-2.380346759113729,38.59976668317269
0.002144,68.06594068305054,-2.6141257917155363,42.494702166426315
0.0021444999999999997,63.064050967838504,-2.768117344150891,44.82263919183602
0.0021449999999999998,57.84668443841977,-2.855927150040911,45.39749286938027
0.0021455,52.52792500568439,-2.888659284121719,43.6291557152856
0.002146,47.192172754336106,-2.8752021028931436,41.835144843009715
0.0021465,41.914092214699025,-2.82060582826973,39.49461531990536
0.002147,36.76626469803162,-2.7326701651979164,37.784761518651536
0.0021475,31.80393310989937,-2.618073792510698,35.15618698320972
0.0021479999999999997,27.08254738414988,-2.4762075113216726,35.23905748631421
0.0021485,22.65779142157514,-2.2991691876018923,34.2506276796125
0.002149,18.59869996312774,-2.0823097877776973,33.65118314369142
0.0021495,14.965292519954648,-1.83736652808119,34.39311741990479
0.00215,11.797499938028892,-1.573064316637129,34.52540569225842
0.0021505,9.131294917779917,-1.2945749772276274,35.2741730530071
0.0021509999999999997,6.998692014095212,-1.0035172492924112,34.40273135536781
0.0021514999999999998,5.427747636313352,-0.6979567879278012,35.86007821356409
0.002152,4.4425600482351335,-0.3724061638882261,37.357313373390134
0.0021525,4.068339134300506,-0.031548706868758714,37.07072697973996
0.002153,4.315749182160491,0.2980936026362385,36.15129903533526
0.0021535,5.159365052429784,0.6079241589096872,36.37558773482787
0.002154,6.5544562371137625,0.8905020316183836,35.176473249185925
0.0021544999999999997,8.442360418726821,1.1405432289680786,32.01059027823461
0.002155,10.739724792262288,1.3335754092833594,27.662704415923088
0.0021555,13.313731273586317,1.4379966684328362,22.216346310021926
0.002156,16.018885905420838,1.4619362088080068,20.273699671559
0.0021565,18.715663639272282,1.4415915457170085,18.676385806832062
0.002157,21.33847711442619,1.3847239785735896,18.746790316467887
0.0021574999999999997,23.832506574467608,1.3050429881092243,19.026844319087882
0.0021579999999999998,26.159232699792557,1.2066267998920928,17.242942565818197
0.0021585,28.271603775951792,1.0681166335605006,15.536135385694536
0.002159,30.093221795806,0.8946071247842627,15.495975102317148
0.0021595,31.58048550308648,0.7097624403428239,16.01877025849837
0.00216,32.72087861876729,0.5246555838611789,19.29290122362674
0.0021605,33.54304994514991,0.36972508013496436,25.194558645434086
0.0021609999999999997,34.155742601945114,0.29720650853884345,32.29445946817138
0.0021615,34.67357386299399,0.27383266310249377,37.16938060493381
0.002162,35.17394636140607,0.2745864160170923,38.39335408996706
0.0021625,35.696467792530356,0.28954764452243026,37.5533354356991
0.002163,36.240229418195604,0.29400383802159447,37.02559957235634
0.0021635,36.78369869617186,0.2929418164091035,36.43872539591329
0.0021639999999999997,37.315931680718954,0.2782868733388015,31.54025570648934
0.0021644999999999998,37.77548396533011,0.2102614995541514,26.151143224609072
0.002165,38.04505165247657,0.0688061975215728,21.549255502583847
0.0021655,38.018102569941455,-0.09705677599930466,17.67266618744875
0.002166,37.675508808815096,-0.2771118588494915,16.989039250324687
0.0021665,36.98110520323206,-0.47124219579858234,18.5195855424607
0.002167,35.95070769132858,-0.6344690112904797,22.53033930304474
0.0021674999999999997,34.67308729993041,-0.7424349175170272,26.570251185518718
0.002168,33.2444284797522,-0.7930762504595638,32.6043638975506
0.0021685,31.798241872479714,-0.7563290300405248,42.15789257162335
0.002169,30.521132610702534,-0.6247372381561512,53.08698983872575
0.0021695,29.564331330029503,-0.3947498381627973,60.483365421720656
0.00217,29.117585854864224,-0.0719617163931461,65.28610848281639
0.0021704999999999997,29.323995534913884,0.2926031322084789,68.50425429353345
0.0021709999999999998,30.21864407041943,0.6792981994828918,72.11893638858746
0.0021715,31.844771781603633,1.0771416480970555,76.06051657372062
0.002172,34.2123949046988,1.479329836830364,77.7057952615686
0.0021725,37.30639996955262,1.854116524810447,77.36129714011823
0.002173,41.04552185650594,2.171132220955486,73.30752367752415
0.0021735,45.29103491314783,2.4027451669063162,71.12872086167977
0.0021739999999999997,49.89091309898108,2.551404097506754,68.5718817881299
0.0021745,54.70591088284186,2.635894160114767,65.70887897639024
0.002175,59.614369782477624,2.646967924008813,62.904100595621905
0.0021755,64.43874118841724,2.5528556594476526,60.851225456343805
0.002176,68.99975129111789,2.3599449775226784,53.485856148400785
0.0021765,73.14757586660488,2.106131550257196,45.37047039742005
0.002177,76.77137688225308,1.7908195860187415,37.680316629531994
0.0021774999999999997,79.6948499763051,1.354172658204611,30.80054471214423
0.002178,81.72048622798023,0.812422932064585,27.572220892920566
0.0021785,82.69529515973065,0.2336123572525733,24.091023864335178
0.002179,82.57958459673368,-0.36001874351146623,22.307942662448433
0.0021795,81.36980045038217,-0.9422740532029665,22.44615120925401
0.00218,79.10825853708612,-1.4915324599444268,24.864367954271383
0.0021804999999999997,75.8808772059418,-1.9822780052887685,25.676433855836102
0.0021809999999999998,71.80463552633759,-2.409046443000458,24.987654484506507
0.0021815,66.998310849151,-2.7721041401985778,26.384095672344337
0.002182,61.57843748438549,-3.0716046014309883,28.04156609521663
0.0021825,55.668065117135676,-3.3012183691004573,26.064907857639625
0.002183,49.374560111999614,-3.4824657169043034,22.558421141678625
0.0021835,42.786362207944,-3.626959716875475,20.397996711405682
0.0021839999999999997,35.98514065605021,-3.7119274831090507,19.9848441581645
0.0021845,29.09952779066384,-3.7179202579303587,16.98562759270481
0.002185,22.198154561341205,-3.7313045446596425,8.260700419701237
0.0021855,15.288635153039104,-3.7295572286975047,-0.3110255152109882
0.002186,8.418778971357227,-3.7018402012854246,-11.016832198195852
0.0021865,1.4816677214905205,-3.796982934482627,-26.443086757029736
0.0021869999999999997,-5.6787591995845395,-3.9432697364532316,-45.97645442065396
0.0021874999999999998,-13.126706114498457,-4.141766513277616,-62.20846302941298
0.002188,-21.09003394937045,-4.469442529381907,-75.30718079535644
0.0021885,-29.751920692337908,-4.879547986363749,-85.8469789120856
0.002189,-39.65018203392647,-6.115272781303262,-91.38319817658913
0.0021895,-52.92501769040413,-8.064296752693885,-92.80797561434062
0.00219,-68.62824279680575,-8.618459785696755,-90.65137453942694
0.0021904999999999997,-83.92856714911976,-7.729509477226759,-90.40576631721295
0.002191,-96.7966746257357,-6.117579993797329,-91.34705949099671
0.0021915,-106.91664639594684,-5.034707506436247,-95.14722467978575
0.002192,-115.85196286247908,-4.628431476532664,-99.32724980585347
0.0021925,-124.07615686475859,-4.250012078426162,-102.69709395974408
0.002193,-131.57934238633376,-3.849208370571831,-103.87061651134319
0.0021934999999999997,-138.30548841356406,-3.4074862791492446,-103.60114382058869
0.0021939999999999998,-144.17892168450734,-2.925716650001807,-101.14701823409953
0.0021945,-149.13367019344395,-2.40561880516401,-95.59908367186893
0.002195,-152.97733978158158,-1.7537300353685012,-85.70969809271807
0.0021955,-155.50584814249973,-0.9604372401819594,-76.8340491242699
0.002196,-156.5299400535169,-0.12383849118271929,-70.7550269693555
0.0021965,-155.98932402240246,0.7163295808944757,-65.54167789554984
0.0021969999999999997,-153.84536996102287,1.6006950594263527,-61.44999783504976
0.0021975,-150.07107705416536,2.474188284196749,-55.10627652409919
0.002198,-144.6974464799093,3.3371602276176144,-49.50910470842278
0.0021985,-137.75960389328964,4.136935160011181,-45.98913662242967
0.002199,-129.32416038303867,4.997966360377976,-43.58589512138693
0.0021995,-116.99546051896064,8.793953326413785,-40.12909682136338
0.0021999999999999997,-97.34178693337911,12.02179194216154,-37.25567286273616
0.0022004999999999998,-73.87633165239131,12.965469288801435,-35.097267920120515
0.002201,-50.53829663562877,11.950165307088382,-30.40411904213691
0.0022015,-30.264228732236838,9.83930976582374,-27.123801346315464
0.002202,-14.440856177430632,7.205357337064624,-24.161437335139603
0.0022025,-3.2311499297090425,5.154834295253311,-20.99675083825289
0.002203,5.734998617021086,4.607896243041713,-20.940897645845844
0.0022034999999999997,13.826673284561394,4.124882955672177,-21.166958742183585
0.002204,20.98462873354137,3.59667175405012,-22.745064576744983
0.0022045,27.109507859248275,3.0100977032414793,-23.32823459697639
0.002205,32.10616555785834,2.3794018961222054,-24.911860705818665
0.0022055,35.90073066635086,1.7153840428989862,-24.605458024914814
0.002206,38.473232218324966,1.0646235946197744,-21.134046942403074
0.0022064999999999997,39.85405836633069,0.43289262565934405,-15.580780607678893
0.0022069999999999998,40.101444961825045,-0.15127488960481683,-9.89916084208671
0.0022075,39.35911188528126,-0.639436527614843,-5.616626437655041
0.002208,37.77736755947823,-1.0582579503235097,-2.4165252353963456
0.0022085,35.4877059895996,-1.3989723305042454,2.7186890282065406
0.002209,32.64335847102259,-1.6576988281907892,5.859829842734422
0.0022095,29.373550970695387,-1.8656141834589337,6.407274729899031
0.0022099999999999997,25.766856736997354,-2.0228697780963847,7.2752877232408855
0.0022105,21.916907620399364,-2.1292118768425747,6.168186856963808
0.002211,17.878865201720934,-2.229820288694006,2.0622971529714325
0.0022115,13.675138844016418,-2.3117232034333157,-5.182135461663235
0.002212,9.29101547378433,-2.429639583981571,-13.143765552315712
0.0022125,4.667850081243737,-2.559213523074789,-20.207461986797256
0.0022129999999999997,-0.19645782839140935,-2.698312921640841,-25.21433866406325
0.0022134999999999998,-5.327563574176708,-2.841857868742645,-27.0324486647919
0.002214,-10.697038612663839,-2.9475132078941035,-27.002358124880637
0.0022145,-16.208507707480983,-2.995291662985772,-27.073079021168375
0.002215,-21.75558558475484,-2.986659211563947,-27.222601304584337
0.0022155,-27.253683662242004,-2.9293849407033004,-25.57776729974424
0.002216,-32.57702411003681,-2.8041052364205896,-21.089240424467416
0.0022164999999999997,-37.56281224296423,-2.5862516323288944,-16.475857352707106
0.002217,-42.06435245208249,-2.2765958931961663,-13.852254387995737
0.0022175,-45.9511573459711,-1.901302372621937,-14.569482153648297
0.002218,-49.1154034396261,-1.5092662311108662,-18.221161193939746
0.0022185,-51.55928948994113,-1.129566005879291,-20.30525189385235
0.002219,-53.32011334171632,-0.7699207754502231,-20.16501348738089
0.0022194999999999997,-54.418428606648376,-0.4218600841424829,-18.53310939929933
0.0022199999999999998,-54.862975340368095,-0.059138348517470546,-16.25901462572533
0.0022205,-54.611167871087154,0.33699430622643817,-11.643570619789791
0.002221,-53.60100466543893,0.7545354630052749,-7.399218298144396
0.0022215,-51.79687086633503,1.1997782021050543,-2.0020230852893137
0.002222,-49.15312759290714,1.652501817132531,2.7225262844930938
0.0022225,-45.67815722140333,2.101602465950211,5.82002478431988
0.0022229999999999997,-41.36386641551013,2.554203173869871,9.592481619048222
0.0022234999999999998,-36.24044838239035,2.9712464600758515,14.116695342939403
0.002224,-30.3704433826611,3.3635822686497816,18.918074495128437
0.0022245,-23.794366278396495,3.7404152120161176,23.275807066231224
0.002225,-16.557455550180723,4.065116377200017,28.14293193422813
0.0022255,-8.712326963954132,4.412344556190618,37.714293114951566
0.002226,-0.22135353004554492,4.758834772640768,49.762306089464715
0.0022264999999999997,8.885590648096953,5.184993987470427,62.006449714421166
0.002227,20.009681247848476,7.0293877701901835,73.34751982445123
0.0022275,34.92569645740575,8.83895330355613,85.13075885943955
0.002228,52.4844529570995,10.074459248390946,96.40732620655955
0.0022285,71.766413336178,10.468532581004526,105.75828174105825
0.002229,90.82758592728204,9.932210473781836,112.59957556795999
0.0022294999999999997,108.16040973543264,8.651955386529249,115.88978103750735
0.0022299999999999998,122.51846094412372,6.772432478894104,111.66411724914903
0.0022305,133.1888057820294,4.9782217879451345,106.04562418943267
0.002231,141.7805245140491,4.376896374439013,100.60576530687159
0.0022315,149.33191822731806,3.762674471778276,98.44445595895678
0.002232,155.68192016425726,3.0913633052141627,96.26418641602677
0.0022325,160.73825941891312,2.360246193626292,91.42101314251389
0.0022329999999999997,164.3806528814466,1.5518741605393065,85.52462035902064
0.0022335,166.48151067596038,0.7145473796136783,78.07818400888978
0.002234,166.96681275469666,-0.20091226567001352,71.87266178479575
0.0022345,165.71646942514028,-1.1539520028705517,67.50121256288811
0.002235,162.71313961517276,-2.091029574734721,65.07928708911192
0.0022355,158.0190561915148,-2.9610925689201926,61.52004174877611
0.0022359999999999997,151.7349969402217,-3.8172824883823258,57.08442287377352
0.0022364999999999998,143.8783766941019,-4.668822162950606,50.55084711187233
0.002237,133.31633556730753,-7.69458995735052,45.70788331814622
0.0022375,114.69187202255291,-12.062429342075763,42.98113095656511
0.002238,90.18717836920358,-13.958522745140673,41.68814890158659
0.0022385,64.51621672687466,-13.393332080207038,40.82815069664267
0.002239,41.67037500134092,-11.044783058238625,41.586079425635404
0.0022394999999999997,24.169270792883598,-7.849698527907949,45.376378252571755
0.00224,12.572141327131414,-5.2054496817509435,48.684079809038764
0.0022405,3.715741946993682,-4.452309824601024,50.84084013658153
0.002241,-3.909728190778117,-3.777719077614343,49.801401349327904
0.0022415,-10.265788176902948,-3.0860293401197167,46.373869990994756
0.002242,-15.341242921063408,-2.396986994794045,43.54233316280764
0.0022424999999999997,-19.142067001009533,-1.706449010118984,43.06141080811888
0.0022429999999999998,-21.666468260071863,-1.0183477852164053,42.31621758606538
0.0022435,-22.925630238723567,-0.3446942405619364,40.624057379885016
0.002244,-22.964653975731242,0.2899639768128546,37.71560246805645
0.0022445,-21.868304016893912,0.8874017700901254,33.87073235285113
0.002245,-19.73904767455567,1.3970499522434319,29.926991417159723
0.0022455,-16.74229218516816,1.8257097105402447,24.125209148666773
0.0022459999999999997,-13.040239561940192,2.1574836856150736,20.544548273311946
0.0022465,-8.80263803008689,2.400832347064378,17.006189593119508
0.002247,-4.189483305571974,2.5716434340745873,14.34959589795618
0.0022475,0.6588597882475309,2.6498990377124376,10.089337967298865
0.002248,5.565782230296279,2.6358982937888746,7.475922511979372
0.0022485,10.382609397092562,2.5546089930364295,7.107014715837375
0.0022489999999999997,14.997342912944841,2.421693037286329,7.344924501844314
